filename,category,synth,type,mood,index,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,centroid_min,centroid_max,contrast_mean,contrast_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,rms_min,rms_max,bandwidth_mean,bandwidth_std,chroma_mean,chroma_std,tempo
fx_sparklesingle_cozy000_.wav,fx,sparkle,single,cozy,000,-648.80963,92.58985,14.000914,12.962166,-116.51393,46.50071,-23.101795,10.122719,-20.385302,15.333262,14.301985,7.3218837,7.0397525,9.330616,-8.111631,5.283971,-0.5218603,5.740055,-0.8678777,3.9654183,-2.3944454,3.986878,21.28985,9.672827,2.9699306,3.7445118,3088.140949050404,1234.3216539102127,0.0,5104.837060825666,23.484415884637638,9.918888788050687,5120.910448696524,2030.502867474082,0.12864538,0.33435926,0.12172042112299465,0.057307014650362614,0.008226343,0.0060510687,0.0,0.028941046,2039.4072603298744,832.9625827678883,0.1714879,0.2906015,[83.35433468]
fx_sparklesingle_cozy001_.wav,fx,sparkle,single,cozy,001,-608.89404,99.74226,-18.081213,11.601318,-120.603065,48.730896,-4.1626244,6.3884363,-17.32849,9.956346,17.672178,8.347258,-16.003447,8.206505,-6.3879223,4.2616673,0.13424107,4.886094,5.9254465,3.953029,12.763552,6.288936,2.9886417,3.8831558,-11.270582,5.831041,3835.898114705546,1590.502782848463,0.0,5926.141046532709,24.04936730400368,10.417184231801832,6304.769620028409,2570.448305048112,0.13849609,0.34477752,0.15303918087121213,0.07779237236699403,0.012050478,0.007279087,0.0,0.02895232,2277.1029749452446,944.9324879482592,0.17278539,0.2897102,[172.265625]
fx_sparklesingle_cozy002_.wav,fx,sparkle,single,cozy,002,-504.3847,79.81341,-4.6122446,8.302968,-134.7097,38.24574,-15.4958105,6.893565,-30.779198,10.138927,8.411261,4.8174067,2.1512218,5.038808,-6.7847514,4.182872,-16.646122,6.2396193,8.575591,4.1331472,1.2295212,3.9755428,10.348561,4.8572702,4.638611,4.0688596,3813.4481944956183,1116.1491703734466,0.0,5182.7028271116915,22.90308898508624,9.196143290611104,5197.116964036962,1505.0228368131595,0.07338812,0.25966412,0.16603086111627044,0.05856664020346146,0.0238096,0.012239644,0.0,0.06237488,2319.150877201456,739.8231537169563,0.22316095,0.31910366,[107.66601562]
fx_sparklesingle_cozy003_.wav,fx,sparkle,single,cozy,003,-549.2957,80.37729,-54.644436,18.615038,-114.648094,34.271324,14.200252,8.230085,-11.941584,7.318128,5.533801,4.9067564,-27.545256,8.9495325,17.174404,6.3727455,-0.89069194,3.6876037,11.45181,5.3362694,-5.9919477,4.1615005,1.3507675,3.8854785,15.824433,5.8421297,5570.404220441865,1586.0928235501472,0.0,7806.153136416246,23.819306624750375,11.494816803371581,9276.184654524395,2614.3838847809316,0.06864995,0.25173908,0.23395541792738275,0.08788050814639102,0.024588147,0.011155357,0.0,0.04850679,2933.3066490303017,834.6464381778119,0.18095453,0.29138345,[107.66601562]
fx_sparklesingle_cozy004_.wav,fx,sparkle,single,cozy,004,-574.2574,85.76333,-44.71895,18.723528,-118.88697,36.97345,11.2344055,8.1279335,-15.255617,8.159328,11.153615,5.9808793,-28.211517,9.913908,10.1564245,5.4858437,4.613657,5.1569963,7.4357576,4.943216,0.15857647,3.979374,-4.826588,4.4148235,13.214802,6.7031913,5270.439721410962,1672.2721245421408,0.0,7343.842039194479,23.87539747631974,11.254959910738455,8390.813956176036,2591.5351516506876,0.08632806,0.27990866,0.23438439002403846,0.09004391051974238,0.01668666,0.009162254,0.0,0.049519166,2735.225240042191,867.6812209250087,0.19915447,0.30106604,[117.45383523]
fx_sparklesingle_mystic005_.wav,fx,sparkle,single,mystic,005,-645.0885,93.00853,-27.156744,16.81438,-110.774086,43.331688,11.485019,8.458894,-7.776701,12.097415,14.244481,6.8063254,-17.681429,10.516568,-2.0419815,5.1982555,12.182083,7.094151,5.172607,4.706643,4.4545965,4.7015266,-2.0094063,4.700309,-0.6380841,4.0078044,4465.493336873347,1647.6151423881197,0.0,6602.086830389206,23.977802055133637,11.083939575818562,7045.162665670478,2538.810738725606,0.11090126,0.3129011,0.1800204651767152,0.08059850691617294,0.008487975,0.0068770135,0.0,0.032699287,2425.1391076661457,895.2948897268274,0.17997795,0.29439414,[156.60511364]
fx_sparklesingle_mystic006_.wav,fx,sparkle,single,mystic,006,-584.0603,80.72125,-49.10552,20.113146,-107.834,36.98956,18.575996,10.156078,-6.2498336,6.017174,2.894086,4.430952,-22.562332,8.987927,19.087791,7.433599,-1.0570213,3.6915376,12.739531,5.8737473,-10.304374,5.373972,7.131302,4.813279,12.823426,5.633943,5246.662115857852,1814.6172239840776,0.0,8190.941951830311,23.807434184009104,11.240534460938008,8971.59551140721,3333.471277409738,0.09972707,0.29784945,0.2160709435710634,0.09009845416687477,0.01832651,0.010744436,0.0,0.056411915,2811.6605294096607,979.566636710579,0.17959847,0.29734212,[135.99917763]
fx_sparklesingle_mystic007_.wav,fx,sparkle,single,mystic,007,-605.90155,90.826164,-58.623955,28.76427,-87.94193,39.095005,26.482294,13.612551,-12.013297,7.2308917,1.5696183,4.847083,-14.144948,7.7415347,20.350212,10.058778,-3.8234613,4.402112,6.439142,4.4900846,-8.046484,4.7803173,15.9535475,8.649019,-2.8774009,4.3729014,5904.487367344569,2633.4319612776058,0.0,8743.931919236784,22.866982916262973,11.805325986101748,9143.139932321948,4267.186966707989,0.16327722,0.36896876,0.2737090827882752,0.12596029745719844,0.021406934,0.016264874,0.0,0.070635304,2599.37133658966,1191.4673841664385,0.16158567,0.28552565,[90.66611842]
fx_sparklesingle_mystic008_.wav,fx,sparkle,single,mystic,008,-484.90292,85.88045,-34.173378,13.817352,-124.37987,38.812584,1.6584108,7.0223427,-17.13696,9.900849,16.040161,6.332426,-23.037039,8.705698,-3.5467315,4.579722,3.4247127,4.9284577,9.230453,4.7015967,6.288467,4.1768746,-6.9373407,5.4458356,-1.8473902,3.4886224,4689.347946709667,1428.7095859870742,0.0,6838.24139824368,24.57574244484491,11.388553393475947,7368.7330979567305,2198.69001732803,0.0811419,0.27204072,0.19829405620421245,0.07057936035742611,0.038991075,0.019761074,0.0,0.0900619,2571.5637373815302,811.0464178480139,0.19179873,0.29898897,[126.04801829]
fx_sparklesingle_mystic009_.wav,fx,sparkle,single,mystic,009,-528.3381,88.44229,-51.918594,23.494368,-104.15317,39.734444,16.094965,9.408051,-9.027999,6.826545,1.3895034,4.5309606,-23.160103,9.790946,19.008326,8.130871,-2.8058157,3.814261,13.049306,6.3301806,-12.015445,6.9629393,8.055202,5.2928243,10.78648,5.5945373,5327.270056370768,2060.989708798994,0.0,7334.850743815377,24.35651776760237,11.553211452591814,9357.643991422745,3620.2446623815313,0.12515242,0.33030128,0.2123629813459693,0.09665418712132831,0.036718868,0.022099096,0.0,0.09031102,2859.886874139847,1106.4013219844123,0.15572423,0.28013486,[97.50884434]
fx_sparklesingle_tense010_.wav,fx,sparkle,single,tense,010,-514.8342,86.59436,-35.65049,15.916835,-119.738235,41.85512,10.154515,7.8292637,-16.21743,9.187386,13.127974,6.024361,-20.166092,8.491125,-3.704973,3.9779356,9.350398,5.8364453,7.5452247,4.442772,0.5865503,3.7787902,1.2743379,4.3288884,-3.037319,3.511505,4558.134871833392,1560.576974131606,0.0,6651.6295233549645,24.66940210041497,11.429761037805507,6919.321808101624,2330.2147487488032,0.101016685,0.3003437,0.1966783418430118,0.07842476507705436,0.031782508,0.017433688,0.0,0.09325372,2360.6802849630217,839.0650037091383,0.19525005,0.30337217,[93.96306818]
fx_sparklesingle_tense011_.wav,fx,sparkle,single,tense,011,-572.67126,83.4825,-53.2763,25.409952,-100.416985,36.228077,26.461716,11.658011,-11.015263,9.180623,3.7760963,4.7692204,-20.542007,10.280344,21.766289,9.185818,1.7601962,5.8452606,-0.09026198,5.0991344,-2.3674524,3.4693937,6.472776,4.586073,8.84704,4.545406,5434.794067190922,1996.396854186942,0.0,7318.9974497345,23.374390515547326,12.490835042993076,8606.664683948864,3312.4805278352783,0.11127926,0.31389365,0.23530095880681817,0.10382581995208888,0.028005878,0.019090947,0.0,0.08273632,2638.1412536325074,975.9327350967781,0.16666485,0.28791428,[123.046875]
fx_sparklesingle_tense012_.wav,fx,sparkle,single,tense,012,-488.41312,92.59193,-35.811657,15.487497,-126.67027,40.21616,-5.226688,6.474916,-18.743547,7.9024887,13.322275,6.243445,-27.910513,9.697535,1.688422,3.3334148,-5.5893974,4.403044,11.297529,4.9224386,9.193383,4.4098516,-13.377866,5.5875344,3.4198387,3.44183,4733.293485488188,1519.6837624768577,0.0,6905.999644126936,23.81313073749584,10.75385909063474,7916.319232280028,2463.9406985207297,0.08846858,0.2823676,0.2090316573556797,0.08650540117762998,0.031582106,0.015669392,0.0,0.07662763,2801.0432275780645,902.9347827895007,0.19744034,0.31018955,[114.84375]
fx_sparklesingle_tense013_.wav,fx,sparkle,single,tense,013,-544.1912,70.95518,-56.40247,18.985212,-108.49964,31.745724,19.861687,8.934048,-10.934439,6.0037384,7.016002,4.7782655,-26.528252,8.625278,19.294558,6.6590323,3.9934962,4.6065907,6.9474044,4.757216,-9.075422,4.5670156,6.505331,3.869422,13.816828,5.1773715,5475.088597243953,1662.1356543745374,0.0,8565.679425905495,24.352733049757695,11.840255147560484,9241.54026761968,2794.3538263526866,0.07650421,0.2648596,0.20666169975303952,0.08890404496516202,0.029872827,0.013682751,0.0,0.067110956,2913.4332286803956,874.8461885662382,0.1511953,0.2844778,[93.96306818]
fx_sparklesingle_tense014_.wav,fx,sparkle,single,tense,014,-536.6812,89.3892,-33.999767,13.490432,-129.44856,38.03128,1.7003042,7.696688,-22.404089,10.693829,14.672781,6.5574718,-21.377478,7.589446,-8.980032,4.469476,3.7101078,5.0071945,9.112136,4.26768,2.12363,3.762706,3.4507918,3.9050105,-6.7886376,4.019768,4770.979296366842,1311.1868809490575,0.0,7418.712338184396,24.24230235109583,11.259921548055388,7049.199761284723,1882.2790231045312,0.06743344,0.24896348,0.22387393904320987,0.07482046563455318,0.02110469,0.009510508,0.0,0.04619034,2558.2300684784623,734.8677936791917,0.22882181,0.3144898,[107.66601562]
mus_flutesingle_cozy000_.wav,mus,flute,single,cozy,000,-506.82336,56.92129,45.462456,49.577183,27.176197,27.812202,20.307209,20.643261,14.222314,14.80142,3.125689,4.2226696,-5.945229,6.1499686,-11.457056,11.853623,-16.177591,16.647377,-18.869287,19.427502,-19.06854,19.951332,-17.94283,18.796028,-15.50874,16.20143,244.2479058076167,363.04447334447457,0.0,3942.0334944554993,16.843190334444493,8.804947072380473,271.6589976165254,757.0779145887808,0.49444985,0.49987245,0.008855270127118644,0.008825977397621768,0.1512518,0.15018862,0.0,0.3164419,283.99436898783443,535.6269305084244,0.07999725,0.22767335,[120.18531977]
mus_flutesingle_cozy001_.wav,mus,flute,single,cozy,001,-492.6972,51.288506,44.025192,47.737717,28.247595,28.678047,18.07454,18.500702,8.655978,9.21808,-2.588536,3.476316,-11.401586,11.488254,-16.645807,17.14387,-19.870237,20.564768,-20.55856,21.314306,-18.672565,19.506731,-15.127895,15.769758,-10.2655735,10.75682,269.53350960943663,383.2513992480439,0.0,4128.384330178076,15.928452812314893,7.168053962536941,294.40876588983053,777.5976759557655,0.49445915,0.49986377,0.009933902718926553,0.009907627075547274,0.13439356,0.13578983,0.0,0.34078968,294.8096933971681,541.2063426639068,0.08108233,0.2318258,[29.87265173]
mus_flutesingle_cozy002_.wav,mus,flute,single,cozy,002,-492.4872,51.52101,43.941223,47.5904,27.95084,28.348738,18.235529,18.611145,8.906954,9.525665,-2.673839,3.5384686,-11.523357,11.580861,-16.652294,17.183382,-19.877993,20.580482,-20.52792,21.281557,-18.593748,19.441757,-15.1303005,15.761044,-10.351569,10.815801,270.3598105829646,383.6254644684293,0.0,4126.225241432685,15.975704927839972,7.201353510525024,294.40876588983053,777.5976759557655,0.49445906,0.49986386,0.009932523393361582,0.009906256767005685,0.13439329,0.13578956,0.0,0.34078547,297.78751566436785,543.1685145100213,0.081082925,0.23182666,[30.04632994]
mus_flutesingle_cozy003_.wav,mus,flute,single,cozy,003,-508.60416,54.677258,45.361595,49.568558,29.16926,29.54088,20.48343,20.930359,13.330459,13.715133,3.018325,4.034395,-5.9635177,6.2737093,-11.444188,11.804691,-15.819846,16.433584,-18.79759,19.385952,-19.28332,20.06979,-18.054598,18.873795,-15.580279,16.236202,239.53223539024106,360.69292863412016,0.0,3950.4707762117205,16.83186869512822,8.77970150237894,271.78065413135596,758.9247378674847,0.49445045,0.49987188,0.008856649452683616,0.0088273785425263,0.15124951,0.1501866,0.0,0.31640983,260.6067363033222,522.7043020268039,0.079997346,0.22767274,[29.87265173]
mus_flutesingle_cozy004_.wav,mus,flute,single,cozy,004,-490.95453,54.092754,43.90308,47.241108,27.292723,28.017965,23.026173,23.26974,19.601046,19.92236,10.10192,10.544536,1.4752854,3.4716835,-4.1558504,4.446409,-9.335548,9.613501,-13.287558,13.708803,-15.634669,16.32001,-16.989632,17.658016,-17.012413,17.720657,212.6009347946286,313.9665125936783,0.0,3408.3217163380646,15.162209968634963,6.017279450363565,227.31519796080508,627.8572893702393,0.49441066,0.49990988,0.007448358050847458,0.007425456690906258,0.15147877,0.15185311,0.0,0.36319646,295.97053694593814,521.9566771876391,0.096138015,0.24687418,[29.87265173]
mus_flutesingle_cozy005_.wav,mus,flute,single,cozy,005,-497.44394,47.78182,41.726635,46.155857,25.562681,26.7391,24.592329,24.646961,23.88307,24.117908,15.701858,16.05699,9.175635,9.799866,5.0786967,5.409759,0.15526384,2.31775,-4.085952,4.387029,-7.316606,7.742188,-10.217525,10.625903,-12.360624,12.899816,160.16500329770975,163.84124527041297,0.0,623.5314270323912,14.950731569503679,5.112146215730098,143.5546875,143.54252133297953,0.49435103,0.49996814,0.00591454802259887,0.00589441316805935,0.17260455,0.17186014,0.0,0.38175455,267.7490274442847,322.4125707358304,0.110882975,0.25256655,[30.04632994]
mus_flutesingle_mystic006_.wav,mus,flute,single,mystic,006,-494.98746,48.78783,41.338295,45.57378,28.483505,28.85044,21.562845,21.913742,15.883712,16.141256,7.306117,7.634375,-0.76655793,3.0538065,-6.0764937,6.391782,-10.519143,11.138663,-14.409965,14.983816,-16.521442,17.208323,-16.92081,17.796638,-16.291668,17.105682,216.01561143971563,312.3148414090893,0.0,3468.605246102425,15.909534312332898,7.182031458144728,235.52701271186442,612.9233183714666,0.49441367,0.49990702,0.007888362906073447,0.00786630046910109,0.1403877,0.14258835,0.0,0.35484266,271.52418813825915,501.62195417602175,0.08872058,0.23611064,[29.87265173]
mus_flutesingle_mystic007_.wav,mus,flute,single,mystic,007,-493.02808,50.877937,43.983875,47.702156,28.614704,29.064013,18.166258,18.596428,8.503362,9.02276,-2.6773424,3.530258,-11.425997,11.505675,-16.55746,17.108082,-19.737652,20.525507,-20.628826,21.35647,-18.833998,19.57643,-15.107149,15.761426,-10.155439,10.666974,267.9069462413689,382.08433728068263,0.0,4126.738575616396,15.986300904303615,7.170518548697713,294.40876588983053,777.5976759557655,0.49445906,0.49986383,0.009932523393361582,0.009906256767005685,0.13439305,0.13578935,0.0,0.34078625,286.26999660543777,535.6517430416962,0.0810828,0.2318265,[30.04632994]
mus_flutesingle_mystic008_.wav,mus,flute,single,mystic,008,-502.7771,49.866913,44.053635,48.74294,28.005848,28.309362,16.14956,16.620232,6.0886073,6.489972,-4.858711,5.253189,-13.525444,13.639854,-18.042547,18.613638,-20.070164,20.97054,-19.838446,20.670002,-16.920567,17.726315,-12.242067,12.911528,-6.7069182,7.236025,271.87804445889026,332.85072460100645,0.0,3096.1613690722847,15.783338408904566,7.025620678519258,287.4135162870763,543.2785391979137,0.4943936,0.49992645,0.010525633386299435,0.010493775551775289,0.113649964,0.11428858,0.0,0.31476063,274.721762951415,480.83437119959893,0.07751118,0.22623535,[30.22203947]
mus_flutesingle_mystic009_.wav,mus,flute,single,mystic,009,-491.617,53.11215,41.814777,46.06746,24.963509,25.875107,20.84812,21.12513,17.132439,17.626577,7.455066,7.9352584,-0.68072146,2.443645,-5.9447064,6.384607,-10.921791,11.38423,-14.429019,15.002767,-16.236378,17.09078,-16.97662,17.778322,-16.341488,17.141798,226.29417356950748,319.76151119680065,0.0,3475.1910944624715,15.95750992601837,7.219388264546118,235.77032574152543,614.7354494738978,0.49441415,0.49990657,0.007886983580508475,0.007864900824941715,0.14038812,0.14258868,0.0,0.3548349,313.8637546361727,530.903062294915,0.08872041,0.23610924,[29.87265173]
mus_flutesingle_mystic010_.wav,mus,flute,single,mystic,010,-497.1169,48.516064,41.340794,45.582523,25.344769,26.58151,25.369099,25.312214,23.632013,23.826218,15.174063,15.763211,9.636147,10.0886545,5.1535487,5.5451064,-0.16936463,2.0673223,-3.9968963,4.284394,-7.21879,7.6865096,-10.210529,10.690113,-12.302318,12.910194,165.37501333872456,171.44984560090256,0.0,742.4746142550708,14.950618018010097,5.25438423428994,143.798000529661,144.19176437357646,0.49435127,0.49996787,0.00591454802259887,0.00589441316805935,0.17260545,0.17186117,0.0,0.3817378,295.57167874580466,365.51786875035697,0.11088446,0.2525699,[30.04632994]
mus_flutesingle_mystic011_.wav,mus,flute,single,mystic,011,-497.14624,51.56577,43.312252,45.860535,30.373503,30.75918,26.515354,26.599928,21.803625,22.002457,12.8348875,13.461039,5.559978,6.713499,0.29212046,1.7062914,-4.9485683,5.226376,-9.093446,9.36418,-12.048636,12.609303,-14.202775,14.79581,-15.248035,15.869636,196.98898384123254,337.31752592184574,0.0,4001.713427025746,13.9446199600972,5.11450659385407,222.93556342690678,746.68221162595,0.4944558,0.49986693,0.006630417990819209,0.006615040204422074,0.1587607,0.15787707,0.0,0.3597969,298.32510367657875,545.6133643576522,0.1052497,0.2535998,[29.87265173]
mus_flutesingle_tense012_.wav,mus,flute,single,tense,012,-507.57703,56.003017,45.43806,49.592667,27.997353,28.51612,20.329407,20.726645,13.927382,14.434405,3.1992931,4.261396,-6.0496807,6.3319483,-11.676097,11.97654,-16.060217,16.574928,-18.619717,19.28836,-18.999882,19.929256,-18.088392,18.861786,-15.632956,16.260948,242.05408793293833,361.9291136853684,0.0,3945.8187417276367,16.84759616120903,8.792856978353832,271.78065413135596,758.3014324742293,0.49445015,0.49987218,0.008856649452683616,0.0088273785425263,0.15125097,0.15018795,0.0,0.31642377,272.8898668785838,529.3503347251657,0.0799973,0.2276731,[29.87265173]
mus_flutesingle_tense013_.wav,mus,flute,single,tense,013,-503.30942,61.433113,45.496628,49.470745,23.620989,25.385084,20.40592,20.604961,15.188117,15.973636,2.82387,4.453148,-5.6259956,5.9237385,-11.33906,11.83122,-16.238613,16.638544,-18.575903,19.29302,-19.415798,20.152218,-18.320509,19.02997,-15.252054,16.101805,254.56064447486406,369.2018864681034,0.0,3931.2274236377493,16.905117018654863,8.89633065049472,271.4156845868644,754.5814741473429,0.494449,0.49987322,0.008851132150423728,0.008821771333677376,0.15125543,0.15019196,0.0,0.3164733,328.75575800533034,564.9418710723737,0.07999728,0.22767416,[29.87265173]
mus_flutesingle_tense014_.wav,mus,flute,single,tense,014,-499.7391,44.56897,41.287884,45.665092,27.873203,28.245956,25.29309,25.311762,23.220676,23.350636,15.526302,15.878846,9.104683,9.976169,4.9273777,5.3068366,0.15502779,1.9228756,-4.063786,4.4031034,-7.3019814,7.7242045,-10.263466,10.690371,-12.335662,12.916896,155.82081183269156,158.8119152856273,0.0,672.1833782032331,14.904521420952069,5.121037940766025,143.6763440148305,143.88576816730412,0.4943511,0.49996805,0.00591454802259887,0.00589441316805935,0.17260493,0.17186056,0.0,0.3817464,251.85005132816812,306.0703854251995,0.11088344,0.25256798,[29.87265173]
mus_flutesingle_tense015_.wav,mus,flute,single,tense,015,-466.49072,43.781494,42.536167,44.63218,32.083576,32.048283,26.591007,26.609724,20.71667,20.739288,11.936588,12.248184,3.926537,4.9270425,-2.2397377,2.5641577,-7.657047,7.861398,-11.87928,12.216551,-14.8116,15.322817,-16.678509,17.181765,-17.1257,17.653585,187.07652000876075,229.7401923524576,0.0,2188.6178229654206,14.464646239192806,5.4708851948624035,182.18063095868644,291.17871800919744,0.49436417,0.49995524,0.007026284427966102,0.007005665017652342,0.22283594,0.22293468,0.0,0.47670826,249.82722894420084,429.33551566227857,0.11005082,0.27139595,[30.04632994]
mus_flutesingle_tense016_.wav,mus,flute,single,tense,016,-467.3629,42.784008,42.595703,44.723225,33.112034,33.006706,26.380987,26.49517,20.223278,20.233103,12.20404,12.344039,3.9769967,5.1000843,-2.3992207,2.824564,-7.5494447,7.779194,-11.924845,12.2622,-14.924748,15.392654,-16.54333,17.129625,-17.115871,17.627066,182.33910995033315,230.3964628121677,0.0,2285.522110111774,14.398910668966883,5.339931751112206,184.73541777012713,315.36574754485827,0.49436605,0.4999533,0.00702490510240113,0.007004308250803007,0.22283256,0.22293134,0.0,0.47668973,216.00453855027013,412.18876528693505,0.110050604,0.27139467,[120.18531977]
mus_flutesingle_tense017_.wav,mus,flute,single,tense,017,-497.85095,50.609993,43.620586,46.390427,31.113844,31.329952,25.800713,26.071981,21.510519,21.682396,13.4786215,13.791428,5.579205,6.7761316,0.09250349,1.6305858,-4.8888803,5.1224637,-9.200986,9.427811,-11.998034,12.545679,-14.049471,14.746324,-15.442163,15.993195,190.7758327140782,332.5101145675819,0.0,3980.942137925168,13.893617617123118,4.937528910350494,222.14479608050848,741.395383281576,0.49445394,0.49986863,0.006631797316384181,0.006616457241462777,0.15875706,0.15787458,0.0,0.35970056,261.52997418062137,522.6541122914847,0.1052532,0.25360617,[30.04632994]
mus_harpsingle_cozy000_.wav,mus,harp,single,cozy,000,-861.00446,35.591076,30.29031,36.829426,17.910799,17.99733,10.770592,10.389969,9.424492,9.224812,8.225981,8.203674,4.8800087,4.439095,1.8397201,2.8830023,1.457811,2.3551235,2.3404462,2.6467564,1.851814,2.2937613,0.36722973,2.6528401,0.20826374,3.0218806,625.3399624345359,919.5555106354273,0.0,5527.792510176724,18.259813193534047,9.8313132268426,830.2160948620997,2287.539243162981,0.23131868,0.42100385,5.212967081850534e-06,7.11590692749224e-05,0.002254621,0.0034600198,0.0,0.013756867,1903.1908795318577,1658.1420981325725,0.61561185,0.3908178,0.0
mus_harpsingle_cozy001_.wav,mus,harp,single,cozy,001,-822.67206,42.260532,30.06991,41.605324,16.036737,17.178698,8.478107,7.8219304,7.2607837,5.67543,6.767646,5.2142715,5.8924384,4.741102,5.6815434,4.1341867,5.658101,4.038252,5.283791,3.9175777,4.9930162,3.8867116,4.3906965,3.5572836,2.6773603,3.9392061,278.61928950999607,416.64054156863546,0.0,3566.870662731062,17.919227775771006,10.828979603327127,194.71839551823842,840.7949332475854,0.20823523,0.405985,5.212967081850534e-06,7.11590692749224e-05,0.0031544024,0.0049500456,0.0,0.020600567,1253.9233284671575,1162.2131797673105,0.6690479,0.38575727,0.0
mus_harpsingle_cozy002_.wav,mus,harp,single,cozy,002,-927.5553,53.721207,35.431816,47.184925,10.322317,14.097651,2.7010288,5.6362967,3.719642,4.926696,2.4850085,3.6145065,1.7184132,3.6995327,2.8654299,4.2209787,2.0842438,3.3333168,-2.065182,4.8064413,-4.2722445,7.5571427,-2.771817,4.5351133,-1.5796658,3.6795378,1218.2025569938241,1495.244494027847,0.0,6221.416755122913,16.763894969308566,7.09414195530826,2669.0826741826068,3867.8982700395204,0.45795178,0.49608138,0.0013614532362099644,0.004362937270603154,0.00037584564,0.00080701907,0.0,0.004780124,2325.277893799333,2407.9654719407545,0.184718,0.29845676,[56.79086538]
mus_harpsingle_cozy003_.wav,mus,harp,single,cozy,003,-954.17084,57.02163,34.706562,44.537407,9.206364,11.607477,3.845748,6.267312,7.493032,8.141869,7.9876957,8.5349655,5.23908,5.5305986,3.2027411,4.276362,2.6506293,3.5906544,1.8585942,3.4132426,1.0652395,4.361397,1.2364948,4.517447,2.510271,3.334392,397.98759580129087,644.4333183840671,0.0,5258.944430997634,17.458900008697015,10.718225474099,386.9846113211744,1440.4168524769752,0.37735295,0.4845954,5.212967081850534e-06,7.11590692749224e-05,0.00068425894,0.0011111898,0.0,0.0047358475,1327.7285974205747,1540.206050307631,0.50961095,0.43335846,[123.046875]
mus_harpsingle_cozy004_.wav,mus,harp,single,cozy,004,-975.569,80.60898,36.03773,47.69535,1.1537738,10.057684,-4.488329,9.66395,-4.2846084,7.7829895,-1.2746704,4.019484,1.5759549,3.532699,2.383651,3.9503381,0.4115775,3.0840292,-1.0983332,4.375932,0.08576143,2.552938,1.2374884,3.2562704,0.14309633,2.7397563,1357.1481109279619,1789.3293333072518,0.0,6738.994928064266,17.373453748484916,6.736723035101694,3192.6230433996884,4644.4452905237595,0.53071195,0.49705794,0.0016082003447508897,0.005739427633806879,0.00020058366,0.00048105378,0.0,0.0037342398,2198.6800316551203,2580.892149725825,0.18040885,0.28572276,[234.90767045]
mus_harpsingle_cozy005_.wav,mus,harp,single,cozy,005,-870.5588,44.08844,35.415928,41.098324,15.860491,14.701164,8.199512,7.524515,9.78408,9.298529,9.082296,9.344217,4.4041953,4.550615,0.7027193,3.1375394,-0.44610465,3.0342336,-1.2960346,3.9612665,-2.3641737,5.008199,-2.0398045,4.3661714,-0.035345167,2.6768165,999.8995440263973,1142.8432404778978,0.0,4669.164996741751,19.845340305958096,11.003825383772869,1931.168156416815,3163.9646515447685,0.15285896,0.35931194,6.081794928825623e-06,5.4153838280719736e-05,0.0016981612,0.0027961275,0.0,0.012372031,2471.460807293501,2024.9533080767433,0.46137786,0.3320023,0.0
mus_harpsingle_mystic006_.wav,mus,harp,single,mystic,006,-902.48303,37.200268,26.293653,33.764122,9.74224,9.709934,4.2926717,3.857865,6.5495143,6.100977,7.0475445,5.562525,5.8273587,5.056386,5.5363145,4.5533032,4.5493355,3.4775891,2.2615786,4.2879825,2.3105917,4.376007,6.5345654,4.605627,11.903931,10.9359665,475.3345443013256,713.1194130617947,0.0,4989.110435392053,19.40389297964315,13.463171828619556,515.6091004504003,1672.2919410797908,0.15279426,0.35933945,6.081794928825623e-06,5.4153838280719736e-05,0.0011843084,0.0020106845,0.0,0.009295281,1537.1582093056816,1616.6339987774027,0.72901493,0.3482079,0.0
mus_harpsingle_mystic007_.wav,mus,harp,single,mystic,007,-964.67206,55.152187,33.071682,42.047558,7.104989,11.658356,0.8988624,5.680492,1.8561896,4.1730747,4.6098843,5.3865943,6.422864,7.789571,6.57744,7.608233,5.6552515,6.264954,4.3196106,4.9849415,3.571018,4.844836,3.643494,4.401235,3.5119333,3.9829874,597.6365840902225,965.8559997842203,0.0,7481.13983434991,16.960878852768666,9.272850821045475,877.4971849977758,2234.747394545839,0.4397969,0.49564517,5.212967081850534e-06,7.11590692749224e-05,0.0005086127,0.0008978428,0.0,0.004162732,1577.2942320853128,1852.0869761274869,0.45402136,0.4363595,[172.265625]
